true_height,true_weight,predicted_height,predicted_weight,height_relative_error,weight_relative_error
67.55,7.3,63.55353,7.400479,0.0591631140380678,0.0137642246403106
97.8,15.4,87.21808,12.121431,0.1081996051811732,0.2128940681358436
103.9,15.6,81.48305,10.433874,0.2157550771380985,0.3311619147276267
85.5,11.4,90.24204,12.572485,0.0554624858655427,0.1028495587800678
91.1,12.0,77.856926,10.239213,0.1453685404571298,0.1467322508494059
73.35,8.1,80.96738,9.335626,0.1038497165505709,0.1525463763578439
91.85,12.7,88.27176,11.722955,0.038957441119182,0.0769326968455877
75.45,9.9,75.44168,8.338406,0.0001102596659625,0.157736807158499
76.65,8.8,85.145065,11.180001,0.1108292929891347,0.2704546885056928
85.5,10.6,87.593605,11.2945175,0.0244866086725603,0.0655205204801739
83.05,10.7,84.581116,11.827696,0.0184360713143438,0.1053921351923007
92.2,11.6,106.15345,14.382804,0.1513389372256727,0.2398968893906166
88.55,12.2,87.37017,12.143413,0.0133238781111042,0.0046383122928806
67.65,6.6,78.44219,8.953398,0.1595298163730482,0.3565754167961352
88.85,12.4,77.7363,10.369485,0.1250838761123029,0.1637512176267562
96.5,13.9,87.527275,11.864049,0.0929816053321324,0.1464712979982225
92.55,12.1,85.19973,11.449747,0.079419449817033,0.0537399102833645
81.35,10.6,73.2269,8.167904,0.0998537407085509,0.2294430282880674
100.25,15.6,94.38916,13.366936,0.0584622428304239,0.1431451455140725
56.150000000000006,4.5,78.86579,8.78664,0.4045554999252141,0.9525867038302952
65.25,6.8,75.32054,8.927077,0.15433779895534,0.3128054843229406
72.45,8.4,66.91308,8.067578,0.0764240399157285,0.0395740100315639
96.2,12.1,100.63664,14.540069,0.0461189444496328,0.201658564165604
84.65,10.6,81.67108,10.255865,0.0351910036270674,0.0324655568824623
91.05,12.1,81.93369,10.801098,0.1001241852594298,0.1073472834815663
52.0,3.9,67.48407,7.5709105,0.2977705735426683,0.9412590907170224
87.9,10.8,88.24802,11.844197,0.0039592304598619,0.0966849327087401
91.55,12.3,80.96646,10.317667,0.1156039193703918,0.1611652839474562
89.1,12.4,87.177505,11.563424,0.0215768182585402,0.0674657975473711
91.75,12.3,68.70122,8.669272,0.2512128866336001,0.2951811038381685
88.7,11.4,88.34712,11.263037,0.0039783292854249,0.0120143221135725
80.4,8.7,78.7401,9.311742,0.0206455591306165,0.070315152749248
89.25,11.9,83.26531,10.81611,0.067055325548188,0.0910832220766725
80.05,8.2,66.8165,7.75942,0.1653154553062538,0.0537292782853288
83.9,10.0,75.95555,9.850067,0.0946894976464728,0.0149932861328125
96.2,12.6,91.13501,12.421941,0.0526506261369542,0.0141316822596958
93.8,11.7,79.05815,10.112362,0.1571625666831856,0.1356955634223089
97.55,14.7,78.079384,10.311075,0.1995962701168871,0.2985663122060347
98.2,13.9,98.91934,13.243765,0.0073252753667578,0.0472111599050837
93.35,12.2,98.83176,13.439692,0.0587226201585097,0.1016140609491067
76.95,9.7,84.20137,9.691865,0.0942348309195296,0.0008386631601863
97.5,12.7,86.361534,11.831943,0.1142406757061298,0.0683509796623169
96.4,13.8,86.65488,11.76771,0.1010904905707015,0.1472674107206041
53.35,3.9,69.25851,7.966795,0.2981913172427805,1.0427679404234274
104.85,17.9,83.018135,11.209987,0.2082199802498733,0.3737437605191875
85.45,10.2,83.170265,10.760867,0.026679166790475,0.054986972434848
98.05,15.2,91.786804,12.456208,0.0638775706351988,0.1805126165088854
92.4,12.4,79.51646,10.505586,0.1394322878354556,0.1527753491555491
94.5,12.9,92.01199,12.663351,0.0263281120825066,0.0183448791503906
74.95,9.8,75.73416,8.792732,0.0104624599993745,0.102782424615354
89.0,11.9,83.4942,11.083052,0.0618629026948735,0.0686511192001214
61.1,7.0,68.29319,7.820312,0.1177281506127889,0.1171874318804059
82.0,9.7,90.2427,12.01242,0.1005207154808974,0.238393783569336
92.55,12.3,83.12098,11.326053,0.1018802883945755,0.0791827101048415
91.75,13.8,87.55577,11.4348545,0.0457136689479734,0.1713873545328776
94.15,13.0,89.54615,12.204314,0.0488990949812052,0.0612065975482647
77.05,8.9,70.01163,7.9226837,0.0913481220341904,0.1098108184471559
74.35,9.6,74.88903,9.29298,0.0072499052662135,0.0319812297821044
82.0,9.2,92.96947,12.100214,0.1337739897937309,0.3152406526648481
69.2,9.4,80.39049,10.522369,0.1617122495794571,0.1194009983793217
60.85,6.9,73.64216,8.554586,0.2102244619277038,0.2397951319597769
91.45,12.5,97.57924,13.969398,0.0670228418983221,0.1175518035888671
77.5,8.7,97.43955,13.24298,0.2572845458984375,0.5221816095812568
58.150000000000006,6.9,65.79687,7.6103253,0.1315024483337138,0.1029457009356954
66.5,7.6,76.166595,9.155846,0.1453623377290883,0.2047165318539268
75.5,8.5,91.27943,12.202553,0.2089990274795633,0.4355944465188419
93.2,12.8,99.36616,13.850312,0.0661604885379643,0.0820556432008742
62.150000000000006,5.9,67.894615,7.6638656,0.0924314589435211,0.2989602654667223
82.5,8.8,90.734825,12.35265,0.0998160622336647,0.4037101919000798
92.05,12.9,98.49692,13.842135,0.0700371290017314,0.073033754215684
67.55,9.4,73.85295,8.876531,0.0933079356003655,0.0556882290129966
64.15,6.6,74.796906,8.971475,0.1659689090814983,0.3593143405336323
102.45,15.7,97.29655,13.661434,0.0503021284916041,0.1298449570965614
92.25,12.7,83.96225,11.990139,0.0898401110475948,0.0558945663331999
75.35,9.1,78.73617,9.548041,0.0449391892198387,0.0492353124932928
93.6,13.0,89.656334,11.630889,0.0421331845797024,0.1053162354689378
77.5,9.2,75.52435,8.950289,0.0254922190020161,0.0271425247192382
75.3,8.5,71.50821,8.538925,0.0503557871379066,0.0045794318704044
92.0,11.4,98.63855,13.322752,0.072158150050951,0.1686624560439795
65.5,8.7,69.872086,8.5913105,0.0667493980349475,0.0124930458507317
81.05,9.0,101.674484,13.364778,0.2544661844901874,0.4849752850002712
70.95,7.6,73.88627,9.323336,0.041385040390735,0.2267546904714484
74.25,9.1,84.18608,9.813478,0.1338192718197601,0.0784042274558937
73.05,8.9,89.18387,11.182882,0.2208606216044233,0.2565036302202202
58.5,5.0,88.56268,12.569083,0.5138920188969017,1.5138166427612303
68.35,7.7,74.793175,9.2903,0.0942673700607512,0.2065325154886617
66.55,7.7,79.42326,10.261478,0.1934374688175009,0.3326595355938007
83.1,9.7,93.01361,12.760423,0.1192973626936673,0.315507495526186
92.2,11.2,94.542404,13.514708,0.0254056851931093,0.2066703183310373
92.25,13.0,81.08037,10.527316,0.1210800212250169,0.1902064543503981
96.35,13.9,100.36254,14.102633,0.0416454717045197,0.0145779479321815
74.45,8.8,76.17402,8.678908,0.0231567341821796,0.0137604149905118
80.85,10.2,79.005424,10.112561,0.0228147866479687,0.0085724288342045
70.05,7.4,81.242004,9.751081,0.1597716544544076,0.3177137117128114
70.15,7.3,67.49176,7.6048117,0.0378936528309872,0.0417550230679446
100.55,13.1,96.82479,13.759283,0.0370483246684252,0.0503269515874731
76.2,8.6,67.74121,7.993196,0.1110077304790026,0.0705586034198139
58.150000000000006,5.8,62.231266,6.949855,0.0701851422481257,0.1982508363394902
96.35,13.8,91.14783,12.4388485,0.0539924530520238,0.0986341669939566
87.45,10.6,86.0104,11.538223,0.0164619912550475,0.0885116289246757
86.55,12.9,101.47746,13.849146,0.1724721290416486,0.0735772007195524
70.05,6.9,67.44029,7.4753065,0.0372549270749687,0.0833777552065641
91.45,11.3,90.1701,11.892263,0.0139956549909872,0.0524126913695208
89.05,11.5,98.374275,13.882694,0.1047083122686079,0.2071908038595448
57.55,4.9,67.28413,7.7328286,0.1691420726626982,0.5781282892032544
103.6,17.3,98.78714,13.9002075,0.0464561786430682,0.1965197965588873
83.5,10.9,71.79767,8.196458,0.1401476831493263,0.2480313887289905
90.4,11.1,89.89615,11.8512125,0.0055735765305241,0.0676768019392684
69.05,8.8,66.48983,7.699786,0.037077045371617,0.1250242970206521
55.150000000000006,4.9,90.56421,11.48485,0.6421434086015411,1.3438469244509326
79.4,9.5,75.618034,10.201707,0.0476318090328342,0.0738638827675267
73.45,8.8,67.813095,7.689659,0.0767447911126829,0.1261751001531428
89.75,10.5,99.05218,13.489734,0.103645430966008,0.2847365424746558
80.5,9.4,72.083405,8.336699,0.1045539808569487,0.1131171774356923
86.75,11.4,80.513916,10.70416,0.0718856943443804,0.0610386195935701
60.85,6.9,83.50192,10.016268,0.3722583830307621,0.4516330110853996
82.25,8.9,92.1135,12.623477,0.1199210030691964,0.4183682002378313
72.0,8.6,89.399376,11.855279,0.2416579988267686,0.3785208103268646
92.65,13.8,86.63438,12.019169,0.064928477864232,0.1290457352347996
91.65,11.5,86.95446,12.520083,0.0512333863170435,0.0887029067329738
100.3,14.3,90.77253,11.828105,0.0949897347751666,0.172859792109136
85.45,10.2,80.26745,10.603554,0.060650106199029,0.0395640952914369
87.0,10.8,90.67967,11.73959,0.0422950832323096,0.086999045477973
97.05,13.2,86.22927,11.614451,0.1114964354965626,0.1201173175464976
85.2,10.3,93.946945,12.290497,0.1026636759440103,0.193252119045813
72.55,8.4,71.85736,8.168932,0.0095470594094589,0.0275080998738607
56.5,4.7,70.6603,8.096877,0.2506248001503733,0.7227398081028714
71.25,8.5,68.48747,7.8982058,0.0387723153097587,0.0707993226892808
82.3,10.4,62.175083,6.9658237,0.2445311888165201,0.3302092643884512
72.5,9.5,89.664,11.728042,0.2367448477909483,0.2345306998804996
70.05,7.8,69.37791,8.374414,0.0095944782395944,0.0736428774320162
87.5,11.2,101.62018,13.998159,0.1613734654017857,0.249835661479405
70.25,7.4,79.00497,9.471203,0.1246258610083963,0.2798922770732157
86.95,12.6,94.33753,12.852896,0.0849629907240601,0.0200710902138362
83.65,10.3,88.468414,12.63415,0.0576020837613941,0.2266164613001554
99.65,12.8,87.64432,11.335708,0.1204784984751317,0.1143978387117386
92.65,12.2,86.47381,11.011255,0.0666615403283948,0.0974380930916207
68.25,7.0,77.20848,9.712508,0.1312597924536401,0.3875011716570173
94.15,13.1,92.27157,13.10836,0.0199514785094016,0.0006381901165911
96.4,14.2,83.762054,11.61757,0.1310990202971019,0.181861272999938
90.8,12.5,85.00124,11.196963,0.0638629560428568,0.104242935180664
74.05,8.6,68.18169,8.013239,0.0792479891780258,0.0682280340860056
77.4,8.4,85.165245,10.713808,0.10032616351618,0.2754533404395693
75.35,10.3,78.75515,10.347853,0.045191106055854,0.0046458938746775
70.75,7.4,71.92749,8.23093,0.0166429715106007,0.1122878822120459
62.150000000000006,6.7,66.270035,7.5304437,0.0662917906683677,0.1239468161739519
104.05,15.1,109.98698,15.748649,0.0570588815332547,0.0429568638075266
90.55,12.8,100.968834,13.995307,0.1150616667403627,0.0933833569288253
84.55,11.6,80.7707,10.808375,0.0446990118585064,0.0682435035705566
76.1,8.8,68.93685,7.9801927,0.0941281011634054,0.0931599248539318
59.35,6.3,70.68392,8.028242,0.1909675116085062,0.2743241446358817
93.7,13.8,85.731995,11.754379,0.0850374105773079,0.1482333860535553
85.05,10.5,92.526794,11.762427,0.0879105753508965,0.1202311742873419
76.05,8.4,71.526924,8.351541,0.0594750278329942,0.0057689802987235
84.75,10.8,90.353264,11.568498,0.0661152077283831,0.0711571905348035
59.3,5.8,65.267525,7.717594,0.1006327945908648,0.3306196804704338
95.55,12.9,98.74979,14.178436,0.0334880834845957,0.0991035875423933
62.15,5.1,85.63659,11.467149,0.377901674180096,1.2484605452593636
54.25,4.5,69.26033,7.9926953,0.2766881142893145,0.7761545181274414
94.2,13.9,85.19823,10.934024,0.0955602236867204,0.2133795786246979
95.75,13.5,86.458786,11.314969,0.0970361774335019,0.1618541434959129
83.55,10.5,87.027466,11.0381,0.0416213742706463,0.0512476421537853
77.0,8.4,79.95256,9.590184,0.038344940581879,0.1416885966346377
90.05,10.8,79.35752,10.788275,0.1187393552789682,0.0010856699060511
90.75,12.8,88.37245,11.549385,0.0261988784327651,0.097704291343689
70.15,8.9,70.11633,8.131148,0.000479928612794,0.0863878271552954
93.15,12.5,95.83751,12.9649315,0.0288514133684748,0.0371945190429687
84.7,11.2,95.34319,13.325867,0.1256575331074287,0.1898095267159599
66.05,6.6,77.90127,9.257591,0.1794287358875261,0.4026653405391809
83.0,9.3,89.64915,11.871245,0.0801102052251976,0.2764779983028287
96.05,12.3,86.29419,11.491523,0.1015701254229567,0.0657298545527265
97.25,12.8,95.46808,13.341063,0.0183230990922236,0.0422705113887786
96.0,13.0,79.89994,11.149969,0.167708953221639,0.142310069157527
65.3,6.6,66.75652,7.663026,0.0223051015669865,0.161064523639101
69.95,8.6,75.70758,8.616485,0.0823099437656361,0.0019168188405591
89.3,12.7,86.57665,11.702129,0.0304966122412601,0.0785724910225454
91.7,14.3,85.80378,11.697303,0.0642990228783993,0.182006795923193
79.3,9.9,89.22108,12.025811,0.1251081584531151,0.2147284035730843
76.9,9.4,74.82883,9.012129,0.0269333302432136,0.0412628904302069
74.2,8.3,93.09206,12.997635,0.254609922835769,0.5659801069512423
66.0,8.8,63.253765,7.5398536,0.0416096196030125,0.1431984576311979
83.5,11.4,90.11558,12.001271,0.0792284754222024,0.0527430919178744
68.35,7.4,80.33815,9.685648,0.1753935629029125,0.3088713465510187
85.0,10.9,85.16369,11.710173,0.0019257489372702,0.0743277663484625
79.2,10.3,97.792,13.365197,0.2347474724355369,0.2975919593885106
75.25,8.3,77.89328,8.96236,0.0351266449075996,0.0798024556722984
79.2,9.4,84.775024,10.892452,0.070391722399779,0.158771514892578
101.0,13.8,88.4111,11.804276,0.1246425515354269,0.1446176473645196
91.5,11.9,72.37887,9.49675,0.2089741190925973,0.2019537917706145
100.45,14.1,94.55533,12.875851,0.0586826444087543,0.0868191008872173
73.65,8.6,71.63649,8.44194,0.0273389019936991,0.0183790339980014
63.6,6.4,71.90386,8.566078,0.1305638679168509,0.3384497165679931
90.45,11.8,97.50815,13.849216,0.0780337003135364,0.1736624119645457
49.55,3.8,81.77621,10.240087,0.650377537239452,1.6947596198634098
72.65,8.4,80.8566,10.323623,0.1129607419186595,0.2290027028038387
78.5,9.3,79.02388,9.606325,0.0066736306354498,0.0329381881221647
66.1,7.45,83.995834,10.59999,0.2707387950164288,0.4228174350405699
81.7,10.6,92.58547,12.160071,0.1332371126919656,0.1471765446213057
78.75,9.2,77.809425,9.655691,0.0119438050285218,0.0495316463968029
89.45,10.6,86.90955,11.518871,0.0284007431209387,0.0866859723936837
92.05,12.1,86.43668,11.542603,0.0609811661620297,0.0460659058626032
76.25,9.2,86.90598,11.2901535,0.1397505963434938,0.2271905981976054
100.0,12.9,86.22022,11.670651,0.1377977752685547,0.0952983383060426
87.75,11.4,87.90812,11.640112,0.0018019282240473,0.0210624494050678
88.95,11.7,87.35985,11.749055,0.0178769193652508,0.0041927272437984
65.2,6.8,71.933105,7.995584,0.1032684887845091,0.1758211780996884
75.85,8.2,74.68125,8.527364,0.0154086812672523,0.0399224118488591
67.65,7.8,70.09971,8.45554,0.0362115086050096,0.0840435517139924
89.45,10.8,89.724846,12.30928,0.003072620304421,0.1397481847692418
69.3,12.3,73.15027,8.355397,0.0555594308035714,0.3206994126482708
78.15,8.8,65.77439,7.880742,0.158357118690769,0.104461128061468
97.05,13.0,86.01426,11.002506,0.1137119078992384,0.1536533649151142
87.55,12.5,109.70921,15.210541,0.2531035209233117,0.21684326171875
81.45,10.5,76.03829,8.765874,0.066442088015318,0.1651548658098493
77.1,8.3,89.679405,12.226542,0.1631570066459448,0.4730774063661873
46.0,2.8,65.12405,7.6240892,0.4157401375148607,1.722889014652797
88.15,11.4,99.55613,13.695668,0.1293945485600272,0.2013744053087736
66.8,7.0,81.0275,9.267855,0.2129864721241112,0.323979241507394
52.55,3.6,66.8945,7.815231,0.2729686152696837,1.1708974573347304
55.25,4.8,63.67334,7.555231,0.1524586397058823,0.57400647799174
97.8,13.8,102.07086,14.507673,0.0436693437260353,0.0512806712717249
95.45,14.0,100.93792,14.419183,0.0574952290906151,0.0299416269574846
70.05,7.4,75.02484,8.662623,0.0710184340984119,0.1706247845211544
97.75,13.3,89.916954,12.505636,0.080133462500999,0.0597266003601533
83.7,11.3,82.031586,10.289991,0.0199332653123133,0.0893812939129045
58.150000000000006,5.8,84.156944,10.515069,0.4472389385193867,0.8129429323919889
78.85,10.0,72.15622,8.595732,0.0848925874137998,0.1404268264770508
74.0,9.8,83.35897,10.897366,0.1264725762444573,0.1119760785784039
